first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,rating,attorneys
,,"Zhang & Associates, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/zhang-and-associates-p-c-1665457-f/,3.7,
,,Susman Godfrey L.L.P.,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/susman-godfrey-l-l-p-1682137-f/,1.0,
,,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Immigration Law Firm,,,http://www.fragomen.com,fragomen.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/fragomen-del-rey-bernsen-and-loewy-llp-168429822-f/,2.0,
,,Law Offices of Nwakanma,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-nwakanma-3207192-f/,1.3,
,,"Scheiner Law Group, PC",Immigration Law Firm,,,https://scheinerlaw.com/,scheinerlaw.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/scheiner-law-group-pc-46038568-f/,,
,,"Law Offices of Yang & Associates, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-yang-and-associates-pllc-36210969-f/,,
,,William Y. Sim P.C.,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/william-y-sim-p-c-45928670-f/,,
,,Kowis & Pinak,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/kowis-and-pinak-3697370-f/,,
,,"Walter J. Pink & Associates, P. C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/walter-j-pink-and-associates-p-c-45927611-f/,,
,,Law Office of Laura Arteaga,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-laura-arteaga-2738810-f/,,
,,Law Office of Ethel O. Alaka & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-ethel-o-alaka-and-associates-3734795-f/,,
,,Sanjoh & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/sanjoh-and-associates-45916629-f/,,
,,Donovan Law Office,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/donovan-law-office-42300576-f/,2.6,
,,The Buzbee Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-buzbee-law-firm-46543827-f/,4.8,
,,Ronald Esposito and Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/ronald-esposito-and-associates-3998586-f/,1.3,
,,"Amoako and Associates, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/amoako-and-associates-p-c-4051761-f/,,
,,WinWin Law PLLC,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/winwin-law-pllc-45933563-f/,,
,,Chinyere Chukwu,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/chinyere-chukwu-4573430-f/,,
,,Heston Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/heston-law-firm-45926641-f/,3.9,
,,Mandy Jones Attorney and Counselor at Law,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/mandy-jones-attorney-and-counselor-at-law-3751896-f/,,
,,Allen Boone Humphries Robinson LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/allen-boone-humphries-robinson-llp-2860785-f/,,
,,Law Office of Mark H. Taboada,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-mark-h-taboada-45965751-f/,,
,,Law Office of Alvin N. Saenz,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-alvin-n-saenz-46267917-f/,,
,,Litchfield Cavo LLP,Immigration Law Firm,,,https://litchfieldcavo.com,litchfieldcavo.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/litchfield-cavo-llp-157116347-f/,3.5,
,,Law Office of James J. Hanley,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-james-j-hanley-46032685-f/,,
,,"The Law Office of Kathryn N. Karam, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-office-of-kathryn-n-karam-p-c-158681429-f/,,
,,Tran Law Firm LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/tran-law-firm-llp-2743417-f/,1.3,
,,"Law Office of Solis & Yan, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-solis-and-yan-p-c-46881578-f/,5.0,
,,Seyfarth Shaw LLP,Immigration Law Firm,,,https://www.seyfarth.com/locations/houston.html,seyfarth.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/seyfarth-shaw-llp-1686409-f/,4.2,
,,"Spencer J. Cahoon, Esq.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/spencer-j-cahoon-esq-158854923-f/,,
,,"Law Offices of Herrera and Associates, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-herrera-and-associates-pllc-46765616-f/,,
,,Law Office of Choise G. Orieh,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-choise-g-orieh-43133674-f/,,
,,"Law Office of Anthony Troiani, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-anthony-troiani-p-c-2500924-f/,,
,,Jones Bennett LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/jones-bennett-llp-26266759-f/,,
,,"The Morrison Law Firm, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-morrison-law-firm-p-c-2887818-f/,,
,,"The Law Offices of Eduardo J. Franco, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-offices-of-eduardo-j-franco-p-c-46696588-f/,,
,,"J. Anthony Hale, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/j-anthony-hale-p-c-46277622-f/,,
,,Solomon Musyimi Attorneys at Law,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/solomon-musyimi-attorneys-at-law-2630764-f/,,
,,"The R. M. W. White Law Group, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-r-m-w-white-law-group-pllc-47073635-f/,,
,,Hai N. Nguyen Law Office,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/hai-n-nguyen-law-office-4209035-f/,,
,,The Law Offices of John Vong,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-offices-of-john-vong-158661059-f/,,
,,Lin and Valdez L.L.P.,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/lin-and-valdez-l-l-p-19206746-f/,3.7,
,,"Kajani & Associates, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/kajani-and-associates-p-c-46277724-f/,,
,,Bostic & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/bostic-and-associates-2244131-f/,,
,,Law Offices of Gil de Lamadrid,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-gil-de-lamadrid-45966627-f/,,
,,Cozen O'Connor,Immigration Law Firm,,,https://www.theholleylawfirm.com/,theholleylawfirm.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/cozen-oconnor-157629645-f/,3.9,
,,Portz & Portz,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/portz-and-portz-2475303-f/,,
,,Thomas and Thomas Attorneys & Counselors At Law,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/thomas-and-thomas-attorneys-and-counselors-at-law-4156078-f/,,
,,"Eddison Titus, Attoreney at Law",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/eddison-titus-attoreney-at-law-45964867-f/,,
,,"The Law Offices of Newton B. Schwartz, Sr.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-offices-of-newton-b-schwartz-sr-1681109-f/,,
,,Galindo Law | Trial Attorneys,Immigration Law Firm,,,https://www.galindolaw.com,galindolaw.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/galindo-law-trial-attorneys-300033825-f/,,
,,Jimoh & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/jimoh-and-associates-3633889-f/,,
,,"Dunk Law Firm, PLLC",Immigration Law Firm,,,http://www.dunklawyers.com,dunklawyers.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/dunk-law-firm-pllc-46679652-f/,,
,,"Skadden, Arps, Slate, Meagher & Flom LLP",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/skadden-arps-slate-meagher-and-flom-llp-1666614-f/,4.6,
,,The Law Offices of Antonio Benavides,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-offices-of-antonio-benavides-4882272-f/,,
,,Brian Plotts Attorney At Law PC,Immigration Law Firm,,,http://abogadobrian.com/,abogadobrian.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/brian-plotts-attorney-at-law-pc-300042813-f/,5.0,
,,Law Firm of James Okorafor & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-firm-of-james-okorafor-and-associates-43726632-f/,,
,,Marie E. Broderick Vaziri,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/marie-e-broderick-vaziri-4409819-f/,,
,,"Linebarger Goggan Blair & Sampson, LLP",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/linebarger-goggan-blair-and-sampson-llp-2184586-f/,2.3,
,,"Filippov Law Group, PLLC",Immigration Law Firm,,,https://www.filippovlaw.com,filippovlaw.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/filippov-law-group-pllc-159638501-f/,5.0,
,,"The Law Office of Noah D. Radbil, P.L.L.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-office-of-noah-d-radbil-p-l-l-c-159832415-f/,,
,,Quan Hammill Law PLLC,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/quan-hammill-law-pllc-159210057-f/,,
,,Sakiko Yoshioka,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/sakiko-yoshioka-4567776-f/,,
,,"Quan Law Group, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/quan-law-group-pllc-159696501-f/,,
,,A Fullerton Law Firm PLLC,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/a-fullerton-law-firm-pllc-22465747-f/,,
,,Law Offices of Benjamin Mbonu,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-benjamin-mbonu-3275040-f/,,
,,Law Office of Queta Vera,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-queta-vera-45998613-f/,,
,,Law Offices of Imdad A. Seehar,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-imdad-a-seehar-45913584-f/,,
,,Rodriguez & Associates Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/rodriguez-and-associates-law-firm-158095471-f/,,
,,Daniel Albert Law Firm,Immigration Law Firm,,,https://danielalbertlaw.com/,danielalbertlaw.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/daniel-albert-law-firm-300024349-f/,,
,,Law Offices of Maria O. De Luna,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-maria-o-de-luna-45898582-f/,,
,,"Law Office of Mary Khano Foteh, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-mary-khano-foteh-p-c-45966658-f/,5.0,
,,"Marasigan, Martin R. G.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/marasigan-martin-r-g-46855565-f/,,
,,Campbell & Riggs A Professional Corporation,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/campbell-and-riggs-a-professional-corporation-1683607-f/,5.0,
,,"Biggar Law Firm, LLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/biggar-law-firm-llc-159195099-f/,,
,,"Miller, Scamardi & Carrabba, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/miller-scamardi-and-carrabba-p-c-3692991-f/,,
,,Roberts Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/roberts-law-firm-26925749-f/,4.5,
,,FordHarrison LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/fordharrison-llp-300037285-f/,4.7,
,,"Prieto Jamae, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/prieto-jamae-pllc-46858567-f/,,
,,Law Office of Gino M. Mesa,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-gino-m-mesa-45936778-f/,,
,,Dentons US LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/dentons-us-llp-300000645-f/,3.0,
,,Norton Rose Fulbright,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/norton-rose-fulbright-1674422-f/,4.3,
,,D. T. Pham & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/d-t-pham-and-associates-42738579-f/,,
,,"The Law Office of Wilka Varela Toppins, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-office-of-wilka-varela-toppins-p-c-46002799-f/,,
,,Nima Taherian,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/nima-taherian-45611573-f/,4.0,
,,Sadeghi Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/sadeghi-law-firm-158371645-f/,,
,,Law Offices of Marshall Taheri,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-marshall-taheri-35317200-f/,1.0,
,,Howard G. Skolnick,Immigration Law Firm,,,http://www.attorneyskolnick.com,attorneyskolnick.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/howard-g-skolnick-46029564-f/,,
,,"Hang Trinh Law Firm, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/hang-trinh-law-firm-pllc-18003746-f/,,
,,Powers Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/powers-law-firm-159460805-f/,,
,,"Cheng Copeland, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/cheng-copeland-pllc-158514533-f/,,
,,"Law Office of Marcos Gemoets, PC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-marcos-gemoets-pc-157091655-f/,4.7,
,,"The Law Office of Andrew Chung, PLLC",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-law-office-of-andrew-chung-pllc-158460827-f/,,
,,"Andrews Myers, P.C.",Immigration Law Firm,,,http://www.andrewsmyers.com,andrewsmyers.com,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/andrews-myers-p-c-1683455-f/,,
,,Law Offices of Rosa H. Han,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-offices-of-rosa-h-han-45913647-f/,,
,,"Jesus A. Macias, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/jesus-a-macias-p-c-2875156-f/,1.0,
,,"Crain, Caton & James A Professional Corporation",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/crain-caton-and-james-a-professional-corporation-1672783-f/,2.8,
,,Leonardo R. Esparza,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/leonardo-r-esparza-42942642-f/,,
,,The Opande Law Firm,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-opande-law-firm-46854649-f/,,
,,"Don R. Poston Jr., P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/don-r-poston-jr-p-c-46027555-f/,,
,,"Law Office of Hugh U. Chong, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/law-office-of-hugh-u-chong-p-c-46567611-f/,,
,,Hennig & Associates,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/hennig-and-associates-46277792-f/,,
,,"The Garza Law Firm, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/the-garza-law-firm-p-c-2135860-f/,,
,,Baker Botts L.L.P.,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/baker-botts-l-l-p-1669504-f/,4.7,
,,Fisher & Phillips LLP,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/fisher-and-phillips-llp-4935829-f/,4.4,
,,"George J. Prappas, Attorney at Law",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/george-j-prappas-attorney-at-law-158749227-f/,,
,,"Yvette Mastin, P.C.",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/yvette-mastin-p-c-3137301-f/,,
,,Westchase Natl. Bldg.Ashley & Krishnan,Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/westchase-natl-bldg-ashley-and-krishnan-46396828-f/,,
,,"Lott J. Brooks III, Attorney at Law",Immigration Law Firm,,,,,Houston,TX,US,immigration,lawyers_com,https://www.lawyers.com/houston/texas/lott-j-brooks-iii-attorney-at-law-3796779-f/,5.0,
,,The Mendoza Law Firm,Immigration Law Firm,,,https://mendozafirm.com/en,mendozafirm.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/the-mendoza-law-firm-300056707-f/,,
,,"Daniel Anchondo, Attorney at Law, P.C.",Immigration Law Firm,,,http://www.anchondolaw.com,anchondolaw.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/daniel-anchondo-attorney-at-law-p-c-1656441-f/,3.1,
,,Law Offices of Sergio A. Saldivar,Immigration Law Firm,,,https://www.saldivarlawoffices.com,saldivarlawoffices.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-offices-of-sergio-a-saldivar-27915876-f/,5.0,
,,Carabin Shaw,Immigration Law Firm,,,https://www.carabinshaw.com,carabinshaw.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/carabin-shaw-300047337-f/,2.8,
,,"Vann Law Firm, P.C.",Immigration Law Firm,,,http://www.vannlaw.com,vannlaw.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/vann-law-firm-p-c-1657062-f/,,
,,"The Law Firm of Felipe D.J. Millan, PC",Immigration Law Firm,,,http://www.felipemillan.com,felipemillan.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/the-law-firm-of-felipe-d-j-millan-pc-46268708-f/,3.9,
,,Law Office of Leonard Morales,Immigration Law Firm,,,http://www.moralawonline.com,moralawonline.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-office-of-leonard-morales-158009255-f/,5.0,
,,"Maney Gordon Zeller, P.A.",Immigration Law Firm,,,http://www.maneygordon.com,maneygordon.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/tampa/florida/maney-gordon-zeller-p-a-844047-f/,4.5,
,,"Garcia & Rebe Law Firm, PLLC",Immigration Law Firm,,,https://www.garciaimmigratonfirm.com,garciaimmigratonfirm.com,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/garcia-and-rebe-law-firm-pllc-11301758-f/,3.7,
,,Kemp Smith LLP,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/kemp-smith-llp-1657012-f/,4.3,
,,"The Law Office of Santiago D. Hernandez, P.C.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/the-law-office-of-santiago-d-hernandez-p-c-45969576-f/,1.0,
,,"Rodolfo Mata, P.C.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/rodolfo-mata-p-c-5159288-f/,,
,,Law Office of Danny Razo,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-office-of-danny-razo-11298753-f/,,
,,Law Office of Arturo Vazquez,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-office-of-arturo-vazquez-3980779-f/,2.3,
,,Longoria Law Office,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/longoria-law-office-158566655-f/,,
,,"Loder and Canales, PLLC",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/loder-and-canales-pllc-25150797-f/,,
,,Eric Willard Attorney at Law,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/eric-willard-attorney-at-law-3922145-f/,,
,,G. Daniel Mena,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/g-daniel-mena-1657198-f/,,
,,"Diamond Rash, P.C.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/diamond-rash-p-c-1656578-f/,,
,,"The Lauser Law Firm, P.C.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/the-lauser-law-firm-p-c-46838557-f/,,
,,"Jose Montes, Jr., PC",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/jose-montes-jr-pc-3219034-f/,,
,,Law Office of Enrique Lopez,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-office-of-enrique-lopez-46843583-f/,2.0,
,,"Mendel • Blumenfeld, LLP",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/mendel-blumenfeld-llp-1657082-f/,,
,,Jesus M. Hernandez,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/jesus-m-hernandez-1656236-f/,,
,,"Olivo Law Firm, P.C",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/olivo-law-firm-p-c-45998776-f/,,
,,Law Office of Angelina Lugo,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/law-office-of-angelina-lugo-46030964-f/,5.0,
,,Enrique Ramirez,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/enrique-ramirez-1657360-f/,4.0,
,,"Salas & Salas, L.L.P.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/salas-and-salas-l-l-p-46042566-f/,4.1,
,,BRYAN - 1940 Bryan Gonzalez Vargas & Gonzalez Baz,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/bryan-1940-bryan-gonzalez-vargas-and-gonzalez-baz-158263619-f/,,
,,"Robles, Bracken & Hughes, LLP",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/robles-bracken-and-hughes-llp-1656258-f/,,
,,Rosales Law Firm,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/rosales-law-firm-2632967-f/,5.0,
,,Teresa R. Beltran,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/teresa-r-beltran-42760632-f/,,
,,Byron Calderón,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/byron-calderon-1657271-f/,,
,,Texas Rio Grande Legal Aid,Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/texas-rio-grande-legal-aid-45924561-f/,4.0,
,,"Hector Phillips, P.C.",Immigration Law Firm,,,,,El Paso,TX,US,immigration,lawyers_com,https://www.lawyers.com/el-paso/texas/hector-phillips-p-c-4203557-f/,,
